Kreis-Id,NDVI
8119,0.0148062110653094
8118,0.4834207180504453
8415,0.0128095533801333
8117,0.0077681491474163
8117,0.0088693063524884
8116,0.0110596896498655
8415,0.0075429050443239
8425,0.5164056192358019
8116,0.0131311883184288
8425,0.0139235839509689
8425,0.0067850445796649
8116,0.5315485201285051
8415,0.5228308142528529
8117,0.5862768951800087
8127,0.0205445606144222
8127,0.2556711322522267
8128,0.2469758084189334
8127,0.0250330015252411
8128,0.4411990825002039
8127,0.0133334579656849
8127,0.5101660619663356
8128,0.0135778861177032
8135,0.0466177341125457
8117,0.0572509314213404
8136,0.068264604195533
8136,0.0318586188836376
8117,0.0573548276461125
8136,0.2413085545076226
8136,0.066874165971959
8117,0.0348001096134294
8135,0.1023800265044838
8135,0.2372468698888303
8135,0.0564274797196281
8117,0.2847934479848936
8425,0.0411005904986093
8135,0.0121923626422276
8117,0.0085637567405492
8425,0.0337355385334459
8117,0.5014775590846728
8135,0.0723798374648309
8117,0.057033609610069
8135,0.5445086892467258
8425,0.4762901924174527
8127,0.4770527659390992
8127,0.2944986123329202
8128,0.2348305961210893
8127,0.0707766614753174
8128,0.1262572480110348
8128,0.3326414930310781
8135,0.5885565163332623
8135,0.0110405986609726
8136,3.0063846628321997e-05
8136,0.6566730711981271
8136,0.0098080255867049
8135,0.0059929046195853
8135,0.0170560550518638
8117,0.527742827767541
8117,0.0248217279134261
8425,0.428786197918414
8135,0.4714866298864363
8425,0.0247118815451675
8315,0.0850337178165933
8326,-0.0153009230144393
8326,0.0767183558280882
8337,0.2121247374560259
8337,0.0025108436970825
8337,0.0496672299555381
8326,0.2369092660765117
8337,0.6064962553060212
8315,0.526709122669011
8315,0.6251814873130376
8337,0.4761238441288679
8337,0.3893187733207428
8315,0.6003008051012064
8326,0.2288524722921123
8335,0.0807362599866308
8335,0.0944991495571448
8327,0.1722667877125049
8335,0.083062584721273
8335,0.3519936124775253
8327,0.3650268852765077
8327,0.0898346501165987
8326,0.3229402357345295
8326,0.121261730639871
8327,0.3083718566257264
8326,0.3533953144583275
8426,0.2766945863583183
8436,0.6003844575059898
8436,0.1286981603822548
8437,0.2287160905183934
8426,0.0837498980550649
8426,0.5112955388074527
8437,0.310900416469757
8436,0.1223612241137223
8437,0.1515387627643581
8316,0.0144127105382344
8316,0.372065299082041
8317,0.3307650968036078
8317,0.0173726098812767
8325,0.5048505326517848
8317,0.5138542414556941
8237,0.1271260026361348
8326,0.2713055294334648
8325,0.0441068141541169
8317,0.0026090345106955
8237,0.4633991869763328
8326,0.1388866740456286
8326,0.5348783976844367
8325,0.4317071953492931
8237,0.6417912337425901
8317,0.4448499663923667
8326,0.3185425435346325
8325,0.567457543780928
8325,0.1192163624036391
8326,0.1273645706666245
8315,0.2999705200284121
8315,0.0634794183281065
8437,0.0191190622727402
8437,0.03522134815554
8436,0.0303202943782912
8437,0.4813828383094171
8436,0.0333529480791153
8426,0.0254747924430388
8426,0.0316918834828354
8437,0.1446814882345018
8436,0.0270746909184087
8426,0.0608988107989944
8436,0.5134594485280658
8426,0.4895705082127378
8415,0.4687678981382829
8415,0.0646830199033367
8426,0.391294565663867
8426,0.0888150368889748
8425,0.0356207437898472
8426,0.0401506274026746
8425,0.2760056689731304
8426,0.037103431418893
8425,0.0222271630977431
8426,0.4009456379591684
8436,0.2138610081410016
8436,0.1097220955605955
8215,0.1083987735763712
8215,0.1546789514395225
8226,0.036952854882312
8215,0.0711267993306439
8125,0.0626361283765035
8226,0.0805939950782425
8125,0.1045289702365836
8226,0.0429011201758709
8215,0.0883164926911502
8125,0.0491198669468393
8226,0.0223236971593855
8226,0.0470887908662139
8215,0.07849132124799
8215,0.0395836125961341
8125,0.1042532932836129
8226,0.1171289616008848
8226,0.0091462852301879
8226,0.0022920325237739
8225,0.0836940440773684
8225,0.0076821044194718
8225,0.0567331169164399
8225,0.4638910117238075
8225,0.1683343831672054
8225,0.0111215869253107
8226,0.3391368767624733
8226,0.0223118791932897
8125,0.0209883028526336
8125,0.012472090363684
8226,0.2100690173091841
8215,0.3163855492819504
8215,0.0258189156057631
8125,0.4059577446450649
8215,0.0471357830692805
8126,0.0518597889067573
8128,0.1437046555033804
8126,0.0844853242335662
8125,0.0160499605695045
8125,0.0582371188311549
8128,0.1147471404738683
